STUDENT ID,SALUTATION,GENDER,NATIONALITY,DOB,HIGHEST QUALIFICATION,NAME OF QUALIFICATION AND INSTITUTION,DATE ATTAINED HIGHEST QUALIFICATION,DESIGNATION,INTAKE NO,COMMENCEMENT DATE,COMPLETION DATE,FULL-TIME OR PART-TIME,COURSE FUNDING,REGISTRATION FEE,PAYMENT MODE,COURSE FEE,GPA,CITIZENSHIP_STATUS,date_diff,COURSE,Age,GPA Category,Job Category,Age Group
2019/2102-067/055,Ms,F,Singaporean,1991-10-21,Degree,"Bachelor of Arts in HRM, Kingston University",2017-11-25,HR Supervisor,67th,2019-11-25,2020-01-17,Part-Time,Subsidiesed,107,Bank Transfer,1388,2.5,L,53,Certificate in Digital Marketing,32,2 - 3,Human Resources,25 to 40
2019/2102-067/056,Ms,F,Foreigner,1981-08-06,Degree,"Bachelor of Bank Management, University of Madras",2018-05-25,Account Manager,67th,2019-11-25,2020-01-17,Part-Time,Individual,107,Bank Transfer,1388,3.0,F,53,Certificate in Digital Marketing,42,3 - 3.5,Management,40 and Above
2019/2102-067/057,Ms,F,Permanent Resident,1987-06-09,Degree,"Bachelor of Business Administration, Universiti Tunku Abdul Rahman",2017-09-25,Human Resource Officer,67th,2019-11-25,2020-01-17,Part-Time,Sponsored,107,Bank Transfer,1388,2.4,F,53,Certificate in Digital Marketing,37,2 - 3,Human Resources,25 to 40
2019/2102-067/058,Ms,F,Permanent Resident,1984-10-31,Master,"Master of Business Adminsitration, Southern Cross University",2016-01-25,HR & Admin Officer,67th,2019-11-25,2020-01-17,Part-Time,Individual,107,Bank Transfer,1388,2.2,F,53,Certificate in Digital Marketing,39,2 - 3,Human Resources,25 to 40
2020/5112-012/010,Ms,F,Singaporean,1988-08-16,Degree,"Bachelor of Business (Accountancy)/
Royal Melbourne Institute of Technology",2017-07-30,Sr HR Associate,12th,2020-10-30,2021-04-29,Part-Time,Individual,107,Bank Transfer,5803,2.1,L,181,Bachelor of Business Administration,35,2 - 3,Human Resources,25 to 40
2020/5112-012/011,Ms,F,Singaporean,1984-03-14,Degree,"Diploma in Business & Human Resource Management/
Singapore Human Resource Management",2017-04-30,"Assistant Manager, HR Operations",12th,2020-10-30,2021-04-29,Part-Time,Individual,107,Bank Transfer,5803,1.7,L,181,Bachelor of Business Administration,40,1 - 2,Human Resources,25 to 40
2020/5112-012/012,Ms,F,Singaporean,1970-08-16,Master,"Postgraduate Diploma in Education (Specialisation in teaching at Secondary School level)/
Nanyang Technological University",2019-08-30,Assistant Admin Manager,12th,2020-10-30,2021-04-29,Part-Time,Individual,107,Bank Transfer,5803,3.6,L,181,Bachelor of Business Administration,53,More Than 3.5,Administration,40 and Above
2020/5112-012/013,Ms,F,Singaporean,1989-03-20,Degree,"Bachelor of Education with a minor in Department of Geography/
National Taiwan Normal University",2019-06-30,Flight Stewardess,12th,2020-10-30,2021-04-29,Part-Time,Individual,107,Bank Transfer,5803,3.1,L,181,Bachelor of Business Administration,35,3 - 3.5,Others,25 to 40
2020/5112-012/014,Mr,M,Singaporean,1981-08-06,Diploma,"Diploma in Electronic & Computer Engineering/
Ngee Ann Polytechnic",2017-05-30,Head of HR,12th,2020-10-30,2021-04-29,Part-Time,Individual,107,Bank Transfer,5803,1.9,L,181,Bachelor of Business Administration,42,1 - 2,Human Resources,40 and Above
2020/5112-012/015,Ms,F,Singaporean,1994-02-06,Degree,"Bachelor of Arts in Human Resource Management with Financial Management/
Edinburgh Napier University",2016-11-30,HR Analyst,12th,2020-10-30,2021-04-29,Part-Time,Individual,107,Bank Transfer,5803,1.6,L,181,Bachelor of Business Administration,30,1 - 2,Human Resources,25 to 40
2020/5112-011/006,Ms,F,Singaporean,1982-02-24,Degree,"Degree of Bachelor of Engineering (Materials Engineering)/
Nanyang Technological University",2019-08-21,ASSISTANT HR MANAGER,11th,2020-08-21,2021-02-20,Part-Time,Individual,107,Bank Transfer,5803,3.8,L,183,Bachelor of Business Administration,42,More Than 3.5,Human Resources,40 and Above
2020/5112-011/007,Ms,F,Singaporean,1991-07-05,Degree,"Bachelor of Business (Management)/
RMIT University",2018-07-21,HR Officer,11th,2020-08-21,2021-02-20,Part-Time,Individual,107,GIRO,5803,2.2,L,183,Bachelor of Business Administration,33,2 - 3,Human Resources,25 to 40
2020/5112-011/008,Ms,F,Singaporean,1985-07-16,Degree,"Bachelor of Arts/
National University of Singapore",2018-08-21,HR Manager,11th,2020-08-21,2021-02-20,Part-Time,Individual,107,Bank Transfer,5803,2.2,L,183,Bachelor of Business Administration,38,2 - 3,Human Resources,25 to 40
2020/5112-011/009,Mr,M,Singaporean,1992-03-21,Degree,"Bachelor of Business with Second Class Honours (Upper Division)/
Nanyang Technological University",2017-03-21,Recruitment Consultant,11th,2020-08-21,2021-02-20,Part-Time,Individual,107,Bank Transfer,5803,2.8,L,183,Bachelor of Business Administration,32,2 - 3,Human Resources,25 to 40
2020/5112-010/003,Mr,M,Singaporean,1991-08-01,Degree,"Bachelor of Business Administration (Accountancy) with Honours (Merit)/
National University of Singapore",2018-06-20,"Senior Analyst, Compensation & Benefits",10th,2020-03-20,2020-09-19,Part-Time,Individual,107,Bank Transfer,5803,3.4,L,183,Bachelor of Business Administration,32,3 - 3.5,Technical and IT,25 to 40
2020/5112-010/004,Mr,M,Permanent Resident,1984-10-31,Degree,"Bachelor of Communications Major in Journalism; Major in Public Relations/
Edith Cowan University",2019-02-20,Senior Manager,10th,2020-03-20,2020-09-19,Part-Time,Individual,107,Bank Transfer,5803,3.2,L,183,Bachelor of Business Administration,39,3 - 3.5,Management,25 to 40
2020/5112-010/005,Ms,F,Singaporean,1983-03-29,Degree,"Bachelor of Business (Management)/
Royal Melbourne Institute of Technology",2018-02-20,Senior HR Executive,10th,2020-03-20,2020-09-19,Part-Time,Individual,107,GIRO,5803,2.8,L,183,Bachelor of Business Administration,41,2 - 3,Human Resources,40 and Above
2020/5112-009/001,Ms,F,Permanent Resident,1984-02-16,Degree,"Bachelor of Arts (Honours)/
University of Delhi",2016-09-10,HR Executive,9th,2020-01-10,2020-07-09,Part-Time,Individual,107,Bank Transfer,5803,1.7,L,181,Bachelor of Business Administration,40,1 - 2,Human Resources,25 to 40
2020/5112-009/002,Ms,F,Singaporean,1983-07-17,Degree,"Bachelor of Science (Consumer Science) Honours Second Class Upper/
Universiti Putra Malaysia",2018-04-10,N.A.,9th,2020-01-10,2020-07-09,Part-Time,Individual,107,Bank Transfer,5803,2.6,L,181,Bachelor of Business Administration,40,2 - 3,Others,25 to 40
2019/5112-008/013,Mr,M,Singaporean,1983-01-22,Degree,"Degree of Bachelor of Science with Honours in Biological Sciences/
Nanyang Technological University",2017-12-20,N.A.,8th,2019-09-20,2020-03-19,Part-Time,Individual,107,Bank Transfer,5803,3.2,L,181,Bachelor of Business Administration,41,3 - 3.5,Others,40 and Above
2019/5112-008/014,Ms,F,Singaporean,1982-10-17,Degree,"Honours Degree of Bachelor of Science (Management)/
National University of Ireland",2018-09-20,HR Manager,8th,2019-09-20,2020-03-19,Part-Time,Individual,107,Bank Transfer,5803,2.8,L,181,Bachelor of Business Administration,41,2 - 3,Human Resources,40 and Above
2019/5112-008/015,Mr,M,Singaporean,1986-03-27,Master,"Master of Arts (Chinese Studies)/
National University of Singapore",2016-06-20,Senior Recruitment Manager,8th,2019-09-20,2020-03-19,Part-Time,Individual,107,Bank Transfer,5803,2.8,L,181,Bachelor of Business Administration,38,2 - 3,Human Resources,25 to 40
2019/5112-008/016,Ms,F,Foreigner,1989-06-08,Degree,"Bachelor of Business (Accounting)/
Murdoch University",2018-10-20,Admin Supervisor,8th,2019-09-20,2020-03-19,Part-Time,Individual,107,Bank Transfer,5803,3.2,L,181,Bachelor of Business Administration,35,3 - 3.5,Administration,25 to 40
2019/5112-008/017,Ms,F,Singaporean,1974-07-08,Degree,"Bachelor of Business with Honours Class Two: I (International Business)/
Universiti Malaysia Sabah",2016-08-20,Admin Manager,8th,2019-09-20,2020-03-19,Part-Time,Individual,107,Bank Transfer,5803,2.9,L,181,Bachelor of Business Administration,50,2 - 3,Administration,40 and Above
2019/5112-008/018,Ms,F,Permanent Resident,1985-07-09,Degree,"Bachelor of Business (Economics and Finance)/
RMIT University",2017-03-20,HR Executive,8th,2019-09-20,2020-03-19,Part-Time,Individual,107,Bank Transfer,5803,2.3,L,181,Bachelor of Business Administration,39,2 - 3,Human Resources,25 to 40
2019/5112-007/007,Ms,F,Foreigner,1975-09-23,Degree,"Bachelor in Tourism/
Polytechnic University of The Philippines",2018-05-05,Human Resource Executive,7th,2019-07-05,2020-01-04,Part-Time,Individual,107,Bank Transfer,5803,3.0,F,183,Bachelor of Business Administration,48,3 - 3.5,Human Resources,40 and Above
2019/5112-007/008,Ms,F,Singaporean,1983-01-09,Diploma,"Diploma in Business Administration/
Systematic College Johor Bahru",2016-10-05,HR Specialist,7th,2019-07-05,2020-01-04,Part-Time,Individual,107,Bank Transfer,5803,3.2,L,183,Bachelor of Business Administration,41,3 - 3.5,Human Resources,40 and Above
2019/5112-007/009,Ms,F,Foreigner,1984-01-26,Degree,"Degree of Bachelor of Development Studies/
Yangon Institute of Economics",2017-10-05,Human Resource & Admin Manager,7th,2019-07-05,2020-01-04,Part-Time,Individual,107,GIRO,5803,2.9,F,183,Bachelor of Business Administration,40,2 - 3,Human Resources,25 to 40
2019/5112-007/010,Ms,F,Singaporean,1977-11-04,Degree,"Bachelor of Arts with Merit/
National University of Singapore",2015-11-05,Senior HR Executive,7th,2019-07-05,2020-01-04,Part-Time,Individual,107,Bank Transfer,5803,2.9,L,183,Bachelor of Business Administration,46,2 - 3,Human Resources,40 and Above
2019/5112-007/011,Ms,F,Singaporean,1969-10-31,Diploma,"Diploma in Commerce (Business Administration)/
Kaplan Higher Education Institute",2016-05-05,Human Resource Director,7th,2019-07-05,2020-01-04,Part-Time,Individual,107,Bank Transfer,5803,2.2,L,183,Bachelor of Business Administration,54,2 - 3,Human Resources,40 and Above
2019/5112-007/012,Ms,F,Singaporean,1993-04-10,Degree,"Bachelor of Commerce in Hospitality & Tourism Management and Human Resource Management/
Murdoch University",2017-09-05,"Executive, Human Capital",7th,2019-07-05,2020-01-04,Part-Time,Individual,107,Bank Transfer,5803,2.8,L,183,Bachelor of Business Administration,31,2 - 3,Technical and IT,25 to 40
2019/5112-006/004,Ms,F,Singaporean,1972-11-14,Diploma,"Diploma in Business Administration/
International Business and Management Education Centre (IBMEC)",2015-10-08,"HR & Operations Manager, South East Asia",6th,2019-03-08,2019-09-07,Part-Time,Individual,107,Bank Transfer,5803,2.3,L,183,Bachelor of Business Administration,51,2 - 3,Human Resources,40 and Above
2019/5112-006/005,Ms,F,Singaporean,1985-12-03,Degree,"Bachelor of Accountancy (Merit)/
Singapore Management University",2015-08-08,Assistant Manager Americas,6th,2019-03-08,2019-09-07,Part-Time,Individual,107,Bank Transfer,5803,3.1,L,183,Bachelor of Business Administration,38,3 - 3.5,Management,25 to 40
2019/5112-006/006,Mr,M,Singaporean,1985-06-22,Diploma,"Diploma in Compensation & Benefits Management/
SHRI Academy Pte Ltd",2015-10-08,HR Executive,6th,2019-03-08,2019-09-07,Part-Time,Individual,107,Bank Transfer,5803,2.7,L,183,Bachelor of Business Administration,39,2 - 3,Human Resources,25 to 40
2019/5112-005/001,Mr,M,Singaporean,1977-09-08,Degree,"Bachelor of Arts with Honours Second Class:  Division II in International Business/
Birmingham City University",2015-10-04,Helpdesk Manager,5th,2019-01-04,2019-07-03,Part-Time,Individual,107,Bank Transfer,5803,1.8,L,180,Bachelor of Business Administration,46,1 - 2,Management,40 and Above
2019/5112-005/002,Ms,F,Singaporean,1982-01-06,Degree,"Bachelor of Arts in Tourism Events/
Murdoch University",2016-10-04,Business Manager,5th,2019-01-04,2019-07-03,Part-Time,Individual,107,Bank Transfer,5803,2.3,L,180,Bachelor of Business Administration,42,2 - 3,Management,40 and Above
2019/5112-005/003,Ms,F,Singaporean,1992-12-10,Degree,"Bachelor of Science in Business/
University of London",2016-01-04,Talent Acquisition Specialist,5th,2019-01-04,2019-07-03,Part-Time,Individual,107,Bank Transfer,5803,2.5,L,180,Bachelor of Business Administration,31,2 - 3,Human Resources,25 to 40
2020/5113-012/015,Ms,F,Singaporean,1974-04-29,Degree,"Bachelor of Commerce in Management and Marketing Management/
Murdoch University",2017-02-28,Confidential Assistant,12th,2020-10-30,2021-04-29,Part-Time,Individual,107,Bank Transfer,5803,2.9,L,181,Master of Business Administration,50,2 - 3,Others,40 and Above
2020/5113-012/016,Ms,F,Singaporean,1981-10-19,Degree,"Bachelor of Arts in Human Resource Management with Organisational Psychology/
Edinburgh Napier University",2018-01-30,Journey Management Team Lead,12th,2020-10-30,2021-04-29,Part-Time,Individual,107,Bank Transfer,5803,2.6,L,181,Master of Business Administration,42,2 - 3,Management,40 and Above
2020/5113-012/017,Ms,F,Singaporean,1989-03-19,Degree,"Bachelor of Arts (Sociology)/
State University of New York at Buffalo",2017-05-30,Academy Program Coordinator,12th,2020-10-30,2021-04-29,Part-Time,Individual,107,Bank Transfer,5803,1.5,L,181,Master of Business Administration,35,1 - 2,Operations and Logistics,25 to 40
2020/5113-012/018,Ms,F,Foreigner,1998-11-28,Degree,"Bachelor of Arts with Honours (Distinction) in Global Studies/
National University of Singapore",2019-11-30,Management Associate,12th,2020-10-30,2021-04-29,Part-Time,Individual,107,Bank Transfer,5803,4.0,F,181,Master of Business Administration,25,More Than 3.5,Others,Below 25
2020/5113-011/010,Mr,M,Singaporean,1991-01-14,Degree,"Bachelor of Science in Finance (Pass with Merit)/
Singapore University of Social Sciences",2018-11-21,Audit Associate,11th,2020-08-21,2021-02-20,Part-Time,Individual,107,Bank Transfer,5803,2.9,L,183,Master of Business Administration,33,2 - 3,Technical and IT,25 to 40
2020/5113-011/011,Mr,M,Singaporean,1978-08-18,Master,"Master in Business Administration with Merit/
University of Bradford",2019-02-21,Lecturer,11th,2020-08-21,2021-02-20,Part-Time,Individual,107,Bank Transfer,5803,3.7,L,183,Master of Business Administration,45,More Than 3.5,Education and Training,40 and Above
2020/5113-011/012,Ms,F,Singaporean,1984-05-12,Diploma,"Specialist Diploma in Human Resource Management/
Nanyang Polytechnic",2016-11-21,HR Executive,11th,2020-08-21,2021-02-20,Part-Time,Individual,107,Bank Transfer,5803,2.0,L,183,Master of Business Administration,40,2 - 3,Human Resources,25 to 40
2020/5113-011/013,Mr,M,Singaporean,1984-04-06,Master,"Master of Applied Science (Research)/
Queensland University of Technology",2017-12-21,Consultant,11th,2020-08-21,2021-02-20,Part-Time,Individual,107,Bank Transfer,5803,2.6,L,183,Master of Business Administration,40,2 - 3,Others,25 to 40
2020/5113-011/014,Ms,F,Singaporean,1991-11-18,Degree,"Bachelor of Business (Marketing)/
RMIT University",2017-03-21,Regional Recruiter,11th,2020-08-21,2021-02-20,Part-Time,Individual,107,Bank Transfer,5803,3.0,L,183,Master of Business Administration,32,3 - 3.5,Human Resources,25 to 40
2020/5113-010/007,Mr,M,Singaporean,1977-03-01,Master,"Postgraduate Diploma in Education (Specialisation in teaching at Secondary School)/
Nanyang Technological University +
Bachelor of Arts (Multimedia Design)/
Curtin University of Technology",2018-04-20,Teacher,10th,2020-03-20,2020-09-19,Part-Time,Individual,107,Bank Transfer,5803,2.8,L,183,Master of Business Administration,47,2 - 3,Education and Training,40 and Above
2020/5113-010/008,Ms,F,Foreigner,1990-07-27,Master,"Master of Business Administration (First Class with Distinction)/
Jawaharlal Nehru Technological University Anantapur",2018-04-20,Manager,10th,2020-03-20,2020-09-19,Part-Time,Individual,107,Bank Transfer,5803,2.3,F,183,Master of Business Administration,33,2 - 3,Management,25 to 40
2020/5113-010/009,Ms,F,Singaporean,1993-07-11,Degree,"Graduate Diploma in Systems Analysis/
National University of Singapore",2017-07-20,IT Developer,10th,2020-03-20,2020-09-19,Part-Time,Individual,107,Bank Transfer,5803,3.4,L,183,Master of Business Administration,31,3 - 3.5,Technical and IT,25 to 40
2020/5113-009/001,Ms,F,Singaporean,1993-01-09,Degree,"Bachelor of Science with Second Class Honours (Upper Division) in Business/
University of London",2019-02-10,Senior Human Resource Executive,9th,2020-01-10,2020-07-09,Part-Time,Individual,107,Bank Transfer,5803,3.7,L,181,Master of Business Administration,31,More Than 3.5,Human Resources,25 to 40
2020/5113-009/002,Mr,M,Singaporean,1992-02-01,Degree,"Bachelor of Commerce (Management Human Resource Management)/
Murdoch University",2018-04-10,"Senior Executive, Human Resource",9th,2020-01-10,2020-07-09,Part-Time,Individual,107,Bank Transfer,5803,2.2,L,181,Master of Business Administration,32,2 - 3,Human Resources,25 to 40
2020/5113-009/003,Ms,F,Singaporean,1986-01-17,Degree,"Bachelor of Science (Education) with Second Class Honours (Lower Division)/
National Technological University",2017-04-10,"Manager, Leadership & Coaching",9th,2020-01-10,2020-07-09,Part-Time,Individual,107,Bank Transfer,5803,2.8,L,181,Master of Business Administration,38,2 - 3,Management,25 to 40
2020/5113-009/004,Ms,F,Singaporean,1996-10-21,Degree,"Bachelor of Arts (Communication and Psychology)/
State University of New York at Buffalo",2016-10-10,"Executive, HR",9th,2020-01-10,2020-07-09,Part-Time,Individual,107,Bank Transfer,5803,2.1,L,181,Master of Business Administration,27,2 - 3,Human Resources,25 to 40
2020/5113-009/005,Mr,M,Singaporean,1981-11-02,Degree,"Bachelor of Arts in Human Resource Management with Financial Management/
Edinburgh Napier University",2016-05-10,Manager,9th,2020-01-10,2020-07-09,Part-Time,Individual,107,Bank Transfer,5803,2.4,L,181,Master of Business Administration,42,2 - 3,Management,40 and Above
2020/5113-009/006,Mr,M,Singaporean,1979-07-17,Degree,"Bachelor of Science/
National University of Singapore",2016-07-10,Assistant Vice-President,9th,2020-01-10,2020-07-09,Part-Time,Individual,107,Bank Transfer,5803,1.8,L,181,Master of Business Administration,44,1 - 2,Marketing and Public Relations,40 and Above
2019/5113-008/007,Ms,F,Singaporean,1980-06-11,Master,"Degree of Master of English as a Second Language/
University of Malaya",2016-11-20,HR Section Manager,8th,2019-09-20,2020-03-19,Part-Time,Individual,107,Bank Transfer,5803,3.0,L,181,Master of Business Administration,44,3 - 3.5,Human Resources,40 and Above
2019/5113-008/008,Ms,F,Singaporean,1990-09-22,Degree,"Bachelor of Commerce in Accounting/
Murdoch University",2017-10-20,HR Assistant,8th,2019-09-20,2020-03-19,Part-Time,Individual,107,Bank Transfer,5803,3.4,L,181,Master of Business Administration,33,3 - 3.5,Human Resources,25 to 40
2019/5113-007/004,Mr,M,Singaporean,1985-09-02,Degree,"Bachelor of Science in Accounting and Finance with Third Class Honours/
University of London",2016-04-05,Bank Executive,7th,2019-07-05,2020-01-04,Part-Time,Individual,107,Bank Transfer,5803,2.8,L,183,Master of Business Administration,38,2 - 3,Others,25 to 40
2019/5113-007/005,Ms,F,Singaporean,1973-01-10,Degree,"Bachelor of Commerce (Accounting and Finance)/
Curtin University of Technology",2017-11-05,"Head, Registry & Corp Admin",7th,2019-07-05,2020-01-04,Part-Time,Individual,107,Bank Transfer,5803,2.9,L,183,Master of Business Administration,51,2 - 3,Administration,40 and Above
2019/5113-007/006,Ms,F,Permanent Resident,1982-09-30,Degree,"Bachelor of Economics (Accounting)/
Universitas Katolik Indonesia",2016-05-05,Finance Officer,7th,2019-07-05,2020-01-04,Part-Time,Individual,107,Bank Transfer,5803,2.0,L,183,Master of Business Administration,41,2 - 3,Administration,40 and Above
2019/5113-006/003,Ms,F,Singaporean,1990-06-03,Degree,"Bachelor of Science in Hotel Administration (Hospitality Management)/
University of Nevada, Las Vegas",2015-06-08,HR Assistant,6th,2019-03-08,2019-09-07,Part-Time,Individual,107,Bank Transfer,5803,2.8,L,183,Master of Business Administration,34,2 - 3,Human Resources,25 to 40
2019/5113-005/001,Ms,F,Singaporean,1981-11-14,Degree,"Bachelor of Arts with Second Class Honours (Lower Division) in Business with Logistics and Supply Chain Management/
University of Northumbria at Newscastle",2014-08-04,Household Goods Coordinator,5th,2019-01-04,2019-07-03,Part-Time,Individual,107,Bank Transfer,5803,1.9,L,180,Master of Business Administration,42,1 - 2,Operations and Logistics,40 and Above
2019/5113-005/002,Ms,F,Singaporean,1983-01-28,Degree,"Bachelor of Business (Business Administration) with Distinction/
Royal Melbourne Institute of Technology",2016-10-04,"Assistant Director, Human Resources",5th,2019-01-04,2019-07-03,Part-Time,Individual,107,Bank Transfer,5803,2.9,L,180,Master of Business Administration,41,2 - 3,Human Resources,40 and Above
